secucode,total_volume,total_trades,big_buy_non_big_sell,non_big_buy_big_sell,big_buy_big_sell,long_buy_non_long_sell,non_long_buy_long_sell,long_buy_long_sell,VolumeBigOrigin,VolumeBig,VolumeLong,VolumeLongBig,VolumeLongBigSelect,BB0_BS0_LB0_LS0,BB0_BS0_LB0_LS1,BB0_BS0_LB1_LS0,BB0_BS0_LB1_LS1,BB0_BS1_LB0_LS0,BB0_BS1_LB0_LS1,BB0_BS1_LB1_LS0,BB0_BS1_LB1_LS1,BB1_BS0_LB0_LS0,BB1_BS0_LB0_LS1,BB1_BS0_LB1_LS0,BB1_BS0_LB1_LS1,BB1_BS1_LB0_LS0,BB1_BS1_LB0_LS1,BB1_BS1_LB1_LS0,BB1_BS1_LB1_LS1,验证_VolumeLongBig,验证_VolumeBigOrigin,订单类型总和
301045,2041300,6232,0.13231764071914956,0.24714642629696762,0.3618772350952824,0.21256062313231763,0.23754470190564836,0.021848821829226473,1.103218537206682,-0.017586831920834767,0.49380296869641893,0.47621613677558416,0.06674178219761917,0.16602165286827023,0.04075834027335522,0.05011512271591633,0.001763582031058639,0.11590653015235389,0.12193210209180425,0.006809386175476412,0.002498407877333072,0.04800862195659629,0.005045804144417773,0.07529515504825357,0.003968059569881938,0.19810904815558714,0.06980845539607113,0.08034095919267134,0.013618772350952824,0.47621613677558416,1.103218537206682,1.0
301081,1946238,3938,0.18816712036246339,0.15143985473513516,0.35138662383531716,0.24414280267880906,0.1672251800653363,0.017079103377901368,1.0423802227682328,0.01177964873771864,0.44552618949994804,0.4573058382376667,0.05938040465760097,0.1914565433415646,0.06371266001383181,0.050394658823843745,0.0034425388878441382,0.09914409234636257,0.04087886476371338,0.0107797710249209,0.0006371266001383182,0.09279440643950021,0.010430379018393434,0.08273294427505783,0.0022093906295119095,0.1881578717505259,0.05220327626939768,0.1002354285549866,0.010790047260407,0.4573058382376667,1.0423802227682328,0.9999999999999999
301086,1279600,6500,0.19635042200687716,0.16544232572678963,0.3338152547671147,0.2977102219443576,0.23491716161300408,0.039660831509846825,1.0294232572678963,-0.027977492966552053,0.6119490465770553,0.5839715536105032,0.08029853079087215,0.20940137542982182,0.03985620506408252,0.05247733666770866,0.0026570803376055017,0.05872929040325102,0.098155673648015,0.00437636761487965,0.004180994060643951,0.06455142231947483,0.002305407939981244,0.12832135042200687,0.001172241325414192,0.09502969678024382,0.09459987496092528,0.11253516723976242,0.031650515786183185,0.5839715536105032,1.0294232572678963,0.9999999999999999
301133,7102663,15840,0.19806613378672197,0.18166031529301052,0.41218737253900406,0.2887543728317111,0.2621270360145202,0.042054649080211184,1.2041011941577406,0.03246092345927154,0.6349907070066536,0.6674516304659251,0.09053409967500922,0.1229921791305599,0.0431801424339012,0.03765179341889092,0.00426206339791146,0.0676647617942735,0.10543538388348145,0.00577248279976116,0.002787686815494414,0.07572737155064234,0.006115171168898201,0.11254891299221151,0.003674678074969909,0.14067962959808172,0.10739633852823934,0.13278118362084756,0.0313302207918354,0.6674516304659251,1.2041011941577406,1.0
301310,416430,1383,0.18202338928511394,0.1793674807290541,0.3472612443868117,0.25311817112119683,0.2915496001728982,0.03048291429531974,1.0559133587877914,-0.014129625627356313,0.6056335998847345,0.5915039742573782,0.07723266815551233,0.1835122349494513,0.05186946185433326,0.051883870038181686,0.004082318757054007,0.06003409936844128,0.10397906010614029,0.010085728693898134,0.005268592560574406,0.05811300818865115,0.0019210911797901207,0.11886751674951372,0.0031217731671589464,0.12318997190404149,0.13377998703263452,0.0722810556396033,0.018010229810532383,0.5915039742573782,1.0559133587877914,0.9999999999999998
301469,633439,2224,0.16738470476241596,0.12376882383307627,0.3907242844220201,0.3150358598065481,0.16812984359977834,0.023478188112825385,1.0726020974395325,0.09957075582652786,0.5301220796319772,0.6296928354585051,0.06946209500835913,0.20903512413981457,0.054622465620209684,0.0502021504833141,0.00426244673914931,0.048939203301343936,0.0707250421903293,0.0034731047504179564,0.000631473590985083,0.06062146473456797,0.00805128828505981,0.0969753993675792,0.0017365523752089782,0.17476031630512173,0.03473104750417957,0.1643852052052368,0.016847715407482016,0.6296928354585051,1.0726020974395325,1.0
301518,3999229,10699,0.17723666236667118,0.2171618579481195,0.3327116301667146,0.2455473292477125,0.2528237317742995,0.03873246568276035,1.05982178064822,-0.0616868901480761,0.5758359923875327,0.5141491022394566,0.07905973876464688,0.172130428140024,0.04423352601213884,0.05281017916203348,0.0037157162042983785,0.09445320585542863,0.1109213800960135,0.0076114671102855075,0.004175804886391852,0.07398926143014066,0.005050973575156612,0.09408563500614743,0.00411079235522647,0.12232357786963437,0.09261785209099054,0.09104004796924607,0.026730152236843652,0.5141491022394566,1.05982178064822,0.9999999999999998
600037,17262300,13290,0.1638438678507499,0.22375477195970409,0.5056845263956715,0.33871633559838493,0.3251884163755699,0.023002554700126868,1.398967692601797,0.11808588658521757,0.7099098613742085,0.8279957479594261,0.11114974250244751,0.04606570387491817,0.023570265839430435,0.035968613684155645,0.0011122503953702578,0.09590842471744784,0.1127846810679921,0.013713236359001986,0.001348429815262161,0.05419903489106318,0.004640227547893386,0.10333622981873794,0.0016683755930553866,0.11691952984248913,0.18419324192025396,0.18569825573648935,0.01887349889643906,0.8279957479594261,1.398967692601797,1.0
600054,7131276,9592,0.23776291928681487,0.16539788952215564,0.41654551022846403,0.36120842889827853,0.20207786096064714,0.012441672430011123,1.2362518292658986,0.013384701419493494,0.5881696347189479,0.6015543361384414,0.08466296915166374,0.10124779913160001,0.03641690491294966,0.041356413634810935,0.0012725632832048571,0.08851108833818801,0.06791210997863496,0.007972065588262184,0.0010026256170704935,0.08668518789624746,0.007674082450321654,0.14079542006227216,0.002608228877973591,0.14782796234502774,0.09007476361874088,0.17108452961293322,0.007558254651762181,0.6015543361384414,1.2362518292658986,1.0
600066,9055802,31101,0.20467541141027598,0.21260402999093841,0.26883317457691763,0.21073925865428594,0.23547334625911653,0.008679518390530182,0.9549457905550497,-0.1484462668242968,0.46357164169446285,0.31512537487016606,0.07324303247796275,0.19446505124559924,0.056797840765511434,0.06121103354512389,0.0014134584656334138,0.09892475564284643,0.10236078483164716,0.009905031050811402,0.0014134584656334138,0.12336963639443531,0.00950771671023726,0.07099746659655323,0.0008005917090501758,0.12834843341318639,0.06680700395172068,0.06862572746179742,0.005052009750213179,0.31512537487016606,0.9549457905550497,1.0000000000000002
600119,10683300,11496,0.24768610822498666,0.13092443346157087,0.4984784663914708,0.3472513174768096,0.27978246421985714,0.0384909157282862,1.375567474469499,0.11986792470491331,0.7040156131532391,0.8238835378581524,0.10495998427452191,0.055375679799312946,0.03636516806604701,0.029615849035410407,0.0015542950212013142,0.04148577686669849,0.08350416069940936,0.004455552123407562,0.001478943772055451,0.09021557009538252,0.013329214755740268,0.13915176022390086,0.004989563149963026,0.14739827581365308,0.14658392069866052,0.17402815609409078,0.030468113785066413,0.8238835378581524,1.375567474469499,1.0
600227,69782360,28448,0.19408119759778833,0.24012601465470643,0.45319699706344124,0.32766962882883294,0.2947566691639549,0.009634239942587209,1.3406012063793773,0.018989784810946486,0.6416947778779623,0.6606845626889087,0.0998187507559217,0.03769577297185134,0.03218865054148355,0.04192893447570418,0.0007824326950249318,0.12253669838623973,0.10049387839562893,0.01623848777828666,0.0008569500945511157,0.07655493451353608,0.011750820694513628,0.10485114003023113,0.0009243023595074744,0.13115205619299777,0.1503233195323288,0.16465106654461098,0.007070554793503688,0.6606845626889087,1.3406012063793773,1.0
600233,9007798,27522,0.24857306968917375,0.18657079121889722,0.35027450659972614,0.31713677415945607,0.2091188101687005,0.012899267945395755,1.1356928741075234,-0.08486935430834486,0.5520541202189481,0.4671847659106032,0.07711989100998935,0.11169211387733162,0.05489687934831576,0.04690469302264549,0.001087946243909999,0.11141457657021173,0.06759698652212227,0.0069604136327213375,0.0005988144938418912,0.10273320960350132,0.013055354926919987,0.13055310520950847,0.0022313999492439775,0.13500524767540303,0.07356958937134248,0.13271856229458076,0.008981107258399889,0.4671847659106032,1.1356928741075234,1.0
600355,11689702,2210,0.2517340476258505,0.19387970711314967,0.39898399463048756,0.37249863170164643,0.22676352228653904,0.017827828288522668,1.2435817439999752,-0.04662976010851261,0.6349178105652309,0.5882880504567183,0.09582618958122285,0.07825708474005583,0.04042019206306542,0.03658810121934674,0.0001368726080442427,0.08213229045530844,0.09997671454755647,0.01170226580626264,6.843630402212135e-05,0.1013454406279989,0.012763370700125632,0.13631639198330292,0.001308844314423071,0.12117520189992867,0.07360324497579152,0.18789187269273416,0.016313675062033232,0.5882880504567183,1.2435817439999752,1.0
600375,32537399,18743,0.20146659540917822,0.24802532617926837,0.42062676859942,0.24418365463078348,0.3216790930338347,0.017791803210822108,1.2907454587872866,-0.028865152989026588,0.6014463540862625,0.5725812010972359,0.10194606520330651,0.04939850908181075,0.036588757448006215,0.04245572917491038,0.0014383141074060652,0.09487230371425817,0.13738648869874326,0.01402389293624853,0.0017426408300184044,0.11189585252343004,0.011469878093205913,0.0770313877885568,0.0010694770039854752,0.16017878380506076,0.1362339687938793,0.11067264473106778,0.013541371269412161,0.5725812010972359,1.2907454587872866,0.9999999999999999
600391,4134461,6911,0.15449583391885907,0.23218020438456186,0.3719650517927246,0.25098942764244236,0.2509637894758229,0.03082747666503566,1.1306061418888702,-0.0147109865106963,0.5636081704483366,0.5488971839376402,0.07344826810556443,0.1355194788389587,0.04530941276263097,0.05696123388272377,0.0035687844195410236,0.117887192550613,0.10044114577450362,0.011602479742825002,0.0022493863166202317,0.05432388889386065,0.00539368976996034,0.09228337139956092,0.002494883855477171,0.15948874593326676,0.09981954116872792,0.09014234261733271,0.022514422073397232,0.5488971839376402,1.1306061418888702,1.0
600439,15143700,9019,0.161992115533192,0.22501370206752644,0.49746759378487426,0.23630948843413432,0.3307157431803324,0.007722023019473444,1.381941005170467,0.11046177618415581,0.5824692776534136,0.6929310538375695,0.09622588931370801,0.04283365359852612,0.034179229646651745,0.037120386695457516,0.0013933186737719316,0.09832075384483316,0.11931034027351307,0.00657038900664963,0.0008122189425305573,0.07422492521642664,0.009021573327522335,0.0780958418352186,0.0006497751540244458,0.2098734127062739,0.16820459993264525,0.11452287089680857,0.00486671024914651,0.6929310538375695,1.381941005170467,1.0
600480,9087820,9241,0.2647703189543807,0.15933898338655475,0.45727237115171737,0.4137422396130205,0.23608302101053938,0.025121426260643367,1.3386540446443702,0.033163068810781904,0.7000681131448465,0.7332311819556284,0.09853278343981284,0.05353649169987962,0.03833438602437108,0.025137381682295644,0.0016100671008008522,0.060343844838476116,0.08990406940278306,0.006579355665054985,0.0025117134802405856,0.07833022661100242,0.008295938960058627,0.17596211192563233,0.002182041457687322,0.1328427499664386,0.0995486266233266,0.20606339034003754,0.018817604221914606,0.7332311819556284,1.3386540446443702,1.0
600533,24852051,13862,0.1904409821145144,0.2031903926158851,0.5083645611382336,0.2563209772907677,0.30342167734968833,0.007784025551854855,1.4103604970068666,0.11473318640783409,0.5753107057441658,0.6900438921519998,0.09903370148403445,0.03421645159186258,0.03069774804502051,0.0317378634061229,0.0013520010883608762,0.10031365218106143,0.09318542763331686,0.009282936044192088,0.0004083767573147182,0.09578086734169344,0.011367190579159844,0.08211394705410834,0.0011789771395527878,0.20216234869307165,0.16817131109219113,0.13318623078634437,0.004844670566626473,0.6900438921519998,1.4103604970068666,1.0
600577,43716459,37232,0.15499043506703047,0.2713778350620758,0.46226804417073214,0.2949267917605129,0.2844313854422656,0.029325339456244614,1.3509043584705704,0.035899774041625865,0.6380088561152677,0.6739086301568935,0.09741329232543741,0.043188264630490775,0.026042822910245317,0.040840178752812525,0.0012924194066129646,0.1327432763939092,0.11980613525903368,0.015909614271366307,0.0029188091377666246,0.06018861225699913,0.0049958300602525926,0.08856389763864451,0.0012420951111342298,0.15519633005957778,0.133586597212734,0.14961310109768955,0.023872015800730794,0.6739086301568935,1.3509043584705704,1.0
600598,19600200,26545,0.18566565647289313,0.25060376934929235,0.443945265864634,0.27494617401863247,0.35501678554300464,0.028540525096682687,1.3241599575514535,0.007675840042448534,0.6870440097550026,0.6947198497974512,0.10711421312027429,0.045402597932674156,0.032735176171671716,0.03980061427944613,0.0018469199293884757,0.09827960939174091,0.14064570769686024,0.009561126927276252,0.002117325333414965,0.07439720002857114,0.008316241671003357,0.10094794951071928,0.0020042652625993614,0.123417107988694,0.17331966000346935,0.1246364833011908,0.022572014571279886,0.6947198497974512,1.3241599575514535,0.9999999999999999
600710,8520508,15398,0.16490777310460833,0.22734747740392944,0.46556989325049636,0.2722214450124335,0.3325505944011789,0.021236175120075,1.3233950370095304,0.07331464274195859,0.6472443896537625,0.7205590323957212,0.10253125752595973,0.0730699390224151,0.03036203944647432,0.03801885990835288,0.0007240178637236183,0.10174358148598651,0.11744604899144512,0.006902053257857395,0.0012557936686404144,0.06440930517288405,0.010891369387834622,0.08826997169652326,0.0013371268473663777,0.1347689597850269,0.17385113657542484,0.1390305601497,0.01791923674034459,0.7205590323957212,1.3233950370095304,1.0000000000000002
600725,14326504,11786,0.16943617228599525,0.15595598200370447,0.6030009833522539,0.3179159409720613,0.31820882470699063,0.014113701430579296,1.5313941209942077,0.27760882906255424,0.6643521685402104,0.9419609976027646,0.10878712629403517,0.02949637957732047,0.022502349491543786,0.019273089931779588,0.00033504335740247587,0.06098487111719649,0.0910913088077873,0.003349316762833417,0.0005304853158872534,0.05456181075299319,0.009028022468007548,0.10495987018186712,0.000886468883127384,0.20471847144285862,0.195587143939652,0.19033366409558117,0.012361703874162182,0.9419609976027646,1.5313941209942077,0.9999999999999999
600827,7679595,9875,0.20198239620709166,0.16980791304749795,0.4889358097660098,0.34238276888299446,0.2758818661661194,0.0275195501846126,1.3496619287866092,0.1171455005114202,0.6733037354183391,0.7904492359297592,0.09750162606231187,0.06727620401857129,0.03212005320593078,0.038454241402053106,0.00142338235284543,0.06850621679919319,0.09577327971071391,0.004304393656175879,0.0012240228814149705,0.06061621739167235,0.011380808493156215,0.128240486640246,0.0017448836820170856,0.15781717655683666,0.13660772475631852,0.17138364718451948,0.023127261268335114,0.7904492359297592,1.3496619287866092,1.0
600862,9695103,14478,0.18813972373475557,0.25940601146785136,0.37792625823572995,0.30675641094272027,0.263838971076429,0.029475292835981215,1.2033982516740669,-0.06961947696687698,0.6295459676911117,0.5599264907242347,0.08438705602199378,0.09061667524316142,0.04081008731934049,0.04226577066793411,0.0008354733312271154,0.1361530661407104,0.10990290665297728,0.012038861268415612,0.0013111774057480358,0.053632849491129696,0.00595001414631696,0.12712768497663202,0.0014291751206769025,0.119526734269868,0.10717596295779426,0.12532409402973851,0.025899466978329164,0.5599264907242347,1.2033982516740669,1.0
601077,53765102,37550,0.2099413667996017,0.20134750232595114,0.4758269220804231,0.26980819268230904,0.28802303769459975,0.008956274276202433,1.3629427132863992,0.06453805295487025,0.5757437789293137,0.640281831884184,0.10185729769470167,0.04832874677704508,0.03533386768242344,0.027967342087438056,0.0012542522471174703,0.10106741729979421,0.09235862697703057,0.007378168835241864,0.0005432892138845008,0.11245863534305207,0.013791827271154437,0.08252100033214854,0.0011699038532466655,0.1713576959269974,0.1465387157639913,0.1519416814274806,0.005988828961953797,0.640281831884184,1.3629427132863992,0.9999999999999998
601388,74677392,41254,0.2219946700870325,0.18463210391707305,0.5087021651747025,0.2895436546578916,0.1912592769710008,0.015092773995106846,1.4240311043535105,0.10207539117059694,0.5109884796191061,0.613063870789703,0.08952041067529513,0.03804764633451581,0.01929313492897556,0.026473259805323678,0.0008570197523769978,0.09959891207770084,0.07246893410525103,0.011868853159735413,0.0006954045743857793,0.11644434503015316,0.004225750144032882,0.10092365035993758,0.0004009245529088643,0.2500133909336309,0.09527145779274135,0.15027789133289496,0.013139425115435205,0.613063870789703,1.4240311043535105,1.0
601778,48134200,20142,0.17743517083487417,0.21844551275392549,0.4962583776192395,0.3516667982432449,0.2322631309962563,0.007474934661841269,1.3883974388272788,0.10037769403043983,0.5988797985631839,0.6992574925936237,0.09657291489211414,0.048333617261739056,0.02118452160833669,0.03760112352547669,0.0007416763964083749,0.1094793307045718,0.09199903602843716,0.015764259092287812,0.0012028869286287089,0.0726946744726203,0.004061561218426815,0.10055843869847218,0.00012049644535486203,0.17808751365972636,0.11501801214105563,0.19774297692700823,0.005409874891449323,0.6992574925936237,1.3883974388272788,0.9999999999999999
601878,13066157,11927,0.13418627986790607,0.29380666404054384,0.4511044065979002,0.3202898143654634,0.3150911932253684,0.012398442786199492,1.3302017571042501,0.0231114626894503,0.6601778931632307,0.683289355852681,0.09778195685234764,0.0445287011322457,0.02989065568399339,0.04623754329601275,0.0002457493813980652,0.12665032266182016,0.14322436199105829,0.022308242584257943,0.0016237368034074595,0.03781127075084128,0.0028667189595226812,0.09327930163398465,0.00022898852355746223,0.14323025507806159,0.13910945659079407,0.15846472685120805,0.010299968077836506,0.683289355852681,1.3302017571042501,1.0
603118,20767794,28846,0.20481087206469786,0.2223002597194483,0.4200651258385941,0.2507271595625419,0.30140765071148146,0.02857048755395012,1.2672413834613345,-0.007046005945552047,0.6092757853819236,0.6022297794363716,0.09437560869488595,0.07323888131787132,0.037204336676297925,0.041008881347725235,0.001371643035365239,0.08723006401161337,0.12178279503350235,0.01028101492146927,0.0030063857528633037,0.09442793972243754,0.0071107215335437166,0.10180840584223823,0.0014638049664783847,0.16439781712010432,0.13530979746813745,0.09762885745110915,0.022728653799243194,0.6022297794363716,1.2672413834613345,1.0
603181,7084300,9594,0.22878477760682073,0.19994636026142315,0.4068178930875316,0.32622842059201335,0.2687774374320681,0.03283316629730531,1.242366924043307,-0.021913244780712327,0.6606721906186921,0.6387589458379798,0.08590884067586071,0.0805584179100264,0.037759552813968915,0.04281580396087122,0.003317194359358017,0.10006634388718716,0.08984656211622885,0.007859633273576782,0.00217382098443036,0.06220798102847141,0.016924749093064947,0.14411868497946162,0.005533362505822734,0.1293282328529283,0.12424657340880539,0.1314342983781037,0.021808788447694197,0.6387589458379798,1.242366924043307,1.0
603186,5673000,20544,0.19922439626300018,0.20151595275868148,0.3411598801339679,0.28891239203243435,0.2633703507844174,0.028045126035607264,1.0830601092896175,-0.05958046888771373,0.6083729948880663,0.5487925260003526,0.07598448792526,0.15413361537105588,0.05057288912392032,0.04937422880310242,0.004019037546271814,0.09293142957870615,0.09940066983959105,0.006874669487043892,0.0023091838533403843,0.05598448792526001,0.007191961924907456,0.1300017627357659,0.006046183677066808,0.11662259827251895,0.1062048298959986,0.10266173100652212,0.015670720958928255,0.5487925260003526,1.0830601092896175,1.0
603194,1023590,2956,0.17223693080237204,0.22595668187457868,0.37602946492247874,0.32910638048437363,0.27401596342285484,0.02533240848386561,1.1502525425219083,-0.022164147754472008,0.6537871608749596,0.6316230131204876,0.08741585986576657,0.1265379693041159,0.04248771480768667,0.052931349466094825,0.0038198888226731406,0.1047167322853877,0.10970212682812454,0.008792582967789838,0.002745239793276605,0.04581912679881593,0.0050801590480563505,0.11742006076651784,0.003917584188981917,0.09447141922058637,0.1167459627389873,0.14996238728397113,0.014849695678933949,0.6316230131204876,1.1502525425219083,0.9999999999999999
603200,4256380,18708,0.1702127159699087,0.2258477861469136,0.3214715321470357,0.2713907122954248,0.25245654758268765,0.029098200818535938,1.0390035664108939,-0.07458896996978659,0.5820436615151843,0.5074546915453977,0.07168955779324215,0.1712069880978672,0.05173175327390882,0.056591046852019794,0.002938177512346172,0.10476038323645916,0.110557093116686,0.007125068720368013,0.0034052410734004015,0.048753165835757145,0.0059733858349113565,0.11137962305997115,0.00410654123926905,0.12233400213326817,0.08419431535718146,0.0962949736630658,0.018648240993520315,0.5074546915453977,1.0390035664108939,1.0
603206,2756600,5828,0.1776463759703983,0.21250816222883262,0.40851048392947836,0.2761372705506784,0.279547268374084,0.05593847493288834,1.2071755060581877,0.018355945730247403,0.6675614887905391,0.6859174345207866,0.0915620692157005,0.10962780236523254,0.043169121381411886,0.04585358775302909,0.0026844663716172096,0.0792280345352971,0.11728215918160052,0.0120075455270986,0.0039904229848363925,0.06576942610462164,0.00558659217877095,0.10313429587172604,0.0031560618152796922,0.133751723137198,0.11350939563230066,0.11514184139882463,0.046107523761155046,0.6859174345207866,1.2071755060581877,0.9999999999999999
603283,5476580,13060,0.15637715508583824,0.25092886436425654,0.38745859642331526,0.26365797632829246,0.30606035153325617,0.03419579372528111,1.1822232122967253,-0.019847423026779554,0.6381099153121108,0.6182624922853313,0.08958685895211975,0.11741342224526986,0.04150108279254571,0.04317731138776389,0.003143567701010485,0.10538912971233873,0.13433201012310603,0.007690200818759153,0.003517523710052624,0.049713507334869574,0.005068856841313374,0.09821750070299347,0.003377290206661822,0.1235698191206921,0.12515840177629103,0.11457296341877596,0.024157412107556175,0.6182624922853313,1.1822232122967253,1.0
603373,681500,2220,0.11621423330887748,0.2561995597945708,0.40968451944240647,0.18987527512839325,0.4082171680117388,0.023917828319882612,1.1917828319882613,0.03727072633895817,0.6459280997798972,0.6831988261188553,0.09716801173881144,0.1467351430667645,0.03771093176815848,0.031107850330154074,0.002347762289068232,0.09273661041819516,0.15832721936903887,0.0027879677182685255,0.002347762289068232,0.02817314746881878,0.0057226705796038155,0.0805575935436537,0.0017608217168011738,0.1103448275862069,0.20645634629493764,0.07542186353631695,0.017461482024944974,0.6831988261188553,1.1917828319882613,1.0
603396,4251400,13487,0.178938702545044,0.22755798090040927,0.376666509855577,0.28884602719104296,0.27699110881121514,0.04219786423295856,1.1598297031566072,-0.029830173589876274,0.6502328644681752,0.6204026908782989,0.0889758667732982,0.12064261184550971,0.04219786423295856,0.049160276614762195,0.004836054005739286,0.09610951686503269,0.11767888225055276,0.008185538881309686,0.005584042903514137,0.06287340640730113,0.007630427623841558,0.10476548901538317,0.003669379498518135,0.11233946464693984,0.10948393470386225,0.1267347226795879,0.028108387825186997,0.6204026908782989,1.1598297031566072,1.0000000000000002
603556,4345530,14649,0.15630774612072634,0.21504166350249568,0.3819534095956074,0.2902983065356815,0.26585249670350913,0.028281935690238014,1.1352562288144368,0.01060399997238537,0.6127146746196667,0.623318674592052,0.07940527392515986,0.14070320536275208,0.04963721341240309,0.05387144951248755,0.0024853124935278323,0.09211764732955474,0.10999118634550906,0.009987274279547029,0.002945555547884838,0.04391409103147372,0.004388417523294052,0.10617807264016127,0.0018271649257973136,0.13883231734679083,0.10183567942230291,0.12026151010348565,0.02102390272302803,0.623318674592052,1.1352562288144368,0.9999999999999999
603712,24606483,38097,0.23553934952833366,0.17921362431193438,0.41240371490716493,0.34150341599000555,0.2613067458685583,0.029508768075470194,1.239560403654598,-0.0023492589331031155,0.6618276980095043,0.6594784390764011,0.09629980034123528,0.08757980569592168,0.044079602924156205,0.038912915754762675,0.0022709868777264918,0.0702081236070998,0.0981419408860665,0.008859006791015197,0.0020045530277528895,0.09042324333794471,0.010741153053038908,0.13109045286967666,0.0032845002676733606,0.11946989742499975,0.10834404900529669,0.16264104057455103,0.02194872790231745,0.6594784390764011,1.239560403654598,1.0
603801,7262787,7473,0.22739287273604472,0.19133949543061088,0.3868060566831989,0.2857772092173432,0.289155526659394,0.020848883493347663,1.1923444815330533,-0.031926311483456704,0.6166305028634325,0.5847041913799758,0.09583827806047458,0.1002688086543086,0.04401037783429419,0.04793091137052484,0.0022514772910178973,0.059034087052256934,0.12007924781492284,0.00925636398258685,0.0029697965808442406,0.10861078536380042,0.008127871573267949,0.10870193494590988,0.0019522808530664606,0.13630469955954924,0.116938029436909,0.11988799891832158,0.013675328768419065,0.5847041913799758,1.1923444815330533,1.0
603868,432300,2057,0.1739532731899144,0.18158686097617396,0.29562803608605137,0.3007170946102244,0.28128614388156375,0.012953967152440436,0.9467962063381912,-0.059912098080037,0.6079111727966691,0.5479990747166321,0.08026833217672913,0.22831367106176267,0.058524173027989825,0.058755493869997684,0.003238491788110109,0.0613000231320842,0.1133472125838538,0.004857737682165163,0.002081887578070784,0.053897756187832525,0.005783021050196623,0.1133472125838538,0.0009252833680314596,0.061531343974092066,0.10363173721952348,0.12375665047420772,0.006708304418228082,0.5479990747166321,0.9467962063381912,1.0
605133,16346498,41433,0.1486939893792542,0.2543527060046745,0.4279799869060639,0.305423400168036,0.2638392027454443,0.04055896253741933,1.2590066691960566,0.024933291522135193,0.6503805279883189,0.6753138195104541,0.091543974740033,0.08890350703863298,0.034736736883949085,0.04215477835069016,0.0031782954367351344,0.12843423710693264,0.11256619001819228,0.01002251369069999,0.003329765188849624,0.045007193589721786,0.004668889935936125,0.09559295208062302,0.0034249537729732693,0.12783349681381295,0.11186738590736682,0.1576531560460228,0.0306259481388613,0.6753138195104541,1.2590066691960566,1.0
605183,785118,1968,0.1704202425622645,0.23092070236575904,0.3335804299481097,0.24225657799209802,0.297152784676953,0.023690706365157847,1.068501804824243,-0.06776051497991381,0.5867907753993667,0.519030260419453,0.08910762458636792,0.18201085696672348,0.04279611472415611,0.03887059015332727,0.0014010632796598729,0.0671465945246447,0.1455832116955668,0.011463245015398959,0.006727651130148589,0.07705848038129301,0.0033116041155596995,0.08635644578267215,0.0036937122827396646,0.11068399909312995,0.10546185414167042,0.10556629704069961,0.011868279672609722,0.519030260419453,1.068501804824243,1.0000000000000002
605499,1051591,8624,0.16371003555564853,0.13891617558537492,0.15086093357588645,0.18262423318571575,0.1765857638568607,0.01260375944640074,0.6043480782927964,-0.151765277565137,0.38441751593537793,0.23265223837024093,0.0488923925746797,0.45629527068984044,0.052450049496429695,0.03645523782535225,0.0013122972714677095,0.06944334822188475,0.06692050426449066,0.0014359194782001747,0.0011164036207993412,0.06456407481615951,0.005148389440381289,0.09209569119553135,0.0019018801035763904,0.03788354978313812,0.05206682065555905,0.05263738468663197,0.008273178450557299,0.23265223837024093,0.6043480782927964,1.0
688027,2317154,10562,0.148747126863385,0.2472878367169381,0.22588701484666104,0.14742740447980582,0.21715129853259646,0.01600282070160205,0.8478089932736452,-0.17014794873366204,0.39658434441560636,0.22643639568194432,0.05871297289692441,0.28839861312627474,0.040775882828676904,0.044968094481419876,0.003935431136644349,0.148749284682848,0.08824920570665566,0.00786482037879226,0.0024245259486421703,0.08084961120408915,0.0057894296192657025,0.05962831991313482,0.0024797661268953206,0.10142096727278377,0.08233678037799819,0.03496616970645887,0.007163097489420211,0.22643639568194432,0.8478089932736452,0.9999999999999998
688046,2807192,5298,0.2178258558730575,0.1751718443198755,0.2984858178564202,0.2308256791840387,0.20253548741945687,0.011746257470098234,0.9899693359057734,-0.09451188233651281,0.456853681543692,0.3623417992071792,0.06259956568699256,0.22074656810079255,0.04707408684550255,0.03852497442283962,0.002170852581512059,0.10532802886300617,0.06332021464865958,0.0056023955611158765,0.0009212052470938931,0.09000488744624521,0.008782085443389693,0.11567822934804602,0.003360653635376561,0.13881309151636226,0.08335910048190505,0.07102007985203719,0.00529354600611572,0.3623417992071792,0.9899693359057734,1.0
688069,774561,2502,0.202091249107559,0.1520487088815471,0.23568447159100445,0.18146795410561595,0.13563941380988714,0.015528796311717217,0.825508901171115,-0.11845548639810163,0.34816496053893753,0.2297094741408359,0.04930431560587223,0.3145639917320908,0.04716219897464499,0.04352530013775545,0.004924079575398193,0.10242705222700342,0.04076760900690843,0.007433888357405033,0.0014201592902302078,0.11022114462256685,0.011602701401180799,0.0783256580178966,0.0019417450659147569,0.14015164719111858,0.036106904427152926,0.05218310759255888,0.00724281238017406,0.2297094741408359,0.825508901171115,1.0
